room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
15025291,10438702,Entire home/apt,Venice,0,0,2,1,190
13236840,74339854,Entire home/apt,Venice,26,4.5,6,3,200
1344552,1122141,Entire home/apt,Venice,2,0,2,2,190
4681412,24209867,Entire home/apt,Venice,38,4.5,5,2,189
2165604,11049067,Entire home/apt,Venice,80,4.5,4,1,200
11419678,5769175,Entire home/apt,Venice,13,5,4,2,200
11436264,60088856,Entire home/apt,Marina del Rey,48,4.5,4,1,189
5843,9171,Entire home/apt,Del Rey,21,4.5,5,2,190
237985,1247886,Entire home/apt,Venice,61,5,2,1,189
14076822,84589439,Entire home/apt,Marina del Rey,5,5,2,0,185
12760005,890205,Entire home/apt,Venice,2,0,2,0,195
16308756,30283594,Entire home/apt,Marina del Rey,0,0,3,1,199
15148821,30713954,Entire home/apt,Santa Monica,2,0,4,1,199
10438488,38974403,Entire home/apt,Santa Monica,43,5,4,0,199
16549259,108283278,Entire home/apt,Venice,0,0,2,1,195
1109439,329040,Entire home/apt,Venice,180,5,5,2,199
5252913,4307150,Entire home/apt,Venice,7,4,4,2,199
17545577,10156476,Entire home/apt,Santa Monica,2,0,2,0,200
9728011,10876587,Entire home/apt,Venice,2,0,2,1,200
8188389,4101867,Entire home/apt,Venice,2,0,6,2,200
8189753,43196350,Entire home/apt,Venice,34,4.5,5,2,200
1792884,8836213,Entire home/apt,Venice,6,5,2,1,199
15202893,41439,Entire home/apt,Venice,0,0,4,2,195
5434484,15424151,Entire home/apt,Venice,13,4.5,6,3,198
1284749,1135290,Entire home/apt,Venice,4,5,2,1,190
4469769,10658835,Entire home/apt,Venice,6,4.5,2,1,200
6994188,36672815,Entire home/apt,Venice,1,0,4,2,200
16080855,8482262,Entire home/apt,Venice,0,0,3,2,200
1971728,10180831,Entire home/apt,Playa del Rey,9,5,6,2,186
8307531,392232,Entire home/apt,Venice,8,5,3,1,199
15967835,13342091,Entire home/apt,Venice,2,0,4,2,185
4033755,911588,Entire home/apt,Venice,22,5,4,2,195
6529802,11351063,Entire home/apt,Venice,11,4.5,8,3,200
15344083,97840370,Entire home/apt,Venice,2,0,9,2,185
5261044,22210553,Entire home/apt,Venice,27,5,2,2,200
12886113,8326200,Entire home/apt,Santa Monica,1,0,2,1,200
6275745,31476460,Entire home/apt,Venice,4,5,6,2,195
1489157,5686417,Entire home/apt,Venice,26,4.5,4,2,200
4136735,5926470,Entire home/apt,Venice,73,4.5,2,1,189
1582987,8427698,Entire home/apt,Venice,36,5,3,1,192
10138047,30713954,Entire home/apt,Del Rey,9,4,4,1,189
11679898,5281327,Entire home/apt,Santa Monica,68,4.5,6,2,199
3241057,112873,Entire home/apt,Venice,56,5,2,1,199
15969709,7084341,Entire home/apt,Venice,1,0,4,2,199
13427991,42843537,Entire home/apt,Venice,31,5,5,2,200
11143683,4914147,Entire home/apt,Marina del Rey,13,5,4,1,199
5336338,12154565,Entire home/apt,Hollywood Hills,3,5,2,1,200
13515029,107275,Entire home/apt,Hollywood,37,4.5,5,2,199
13013212,71805340,Entire home/apt,Downtown,38,4.5,5,2,185
13209092,12666303,Entire home/apt,West Hollywood,30,5,4,1,199
12252836,27286979,Entire home/apt,Downtown,45,4.5,4,1,200
12227806,65228610,Entire home/apt,Fairfax,14,5,5,2,195
15373282,23126768,Entire home/apt,Hollywood,12,4.5,4,2,189
11635703,17981722,Entire home/apt,Hollywood,35,4.5,6,2,188
2326099,442540,Entire home/apt,Hollywood,179,5,2,0,185
13475659,76995544,Entire home/apt,Echo Park,16,5,4,2,199
11657391,61860086,Entire home/apt,North El Monte,1,0,6,4,200
1547287,8245666,Entire home/apt,El Sereno,20,4.5,5,2,200
11722833,48285487,Entire home/apt,North El Monte,1,0,6,3,200
14748556,89038110,Entire home/apt,Alhambra,0,0,4,1,200
12327545,53611914,Entire home/apt,Pasadena,0,0,5,3,200
7173651,5003194,Entire home/apt,Mount Washington,0,0,5,2,199
17523611,90069451,Entire home/apt,Monterey Park,0,0,4,2,199
16146297,105365257,Entire home/apt,Temple City,3,5,8,3,189
104010,531528,Entire home/apt,Mount Washington,139,5,4,2,199
17589714,119500986,Entire home/apt,Arcadia,0,0,10,3,200
16219090,105966067,Entire home/apt,Arcadia,1,0,4,2,199
15042435,70225013,Entire home/apt,Monterey Park,10,4.5,8,3,193
6293247,19813418,Entire home/apt,Monrovia,33,4.5,6,2,197
16179725,105073727,Entire home/apt,Arcadia,5,5,6,3,188
4181006,1788405,Entire home/apt,Silver Lake,9,5,4,2,200
1529916,1248209,Entire home/apt,Downtown,3,5,2,1,200
5710107,29298719,Entire home/apt,El Sereno,0,0,2,2,190
732969,3817812,Entire home/apt,Larchmont,2,0,2,1,199
14861467,1454964,Entire home/apt,Downtown,1,0,8,1,199
15589699,59219671,Entire home/apt,Hollywood,0,0,5,2,200
13066306,36175495,Entire home/apt,Hollywood,0,0,2,0,199
13619670,7512393,Entire home/apt,Larchmont,8,4.5,6,2,200
16605230,44951349,Entire home/apt,Hollywood Hills,0,0,4,2,200
838968,4005587,Entire home/apt,Eagle Rock,6,4,6,3,200
16346441,8121497,Entire home/apt,South Pasadena,0,0,4,2,200
12764171,69443339,Entire home/apt,Hollywood Hills,1,0,4,3,200
17109707,114893170,Entire home/apt,Rosemead,0,0,4,2,200
907295,4859326,Entire home/apt,Hollywood Hills,0,0,4,1,198
4371973,22697135,Entire home/apt,Downtown,6,5,10,0,188
6676462,34944032,Entire home/apt,Hollywood Hills,28,5,5,2,182
7051347,36978368,Entire home/apt,Downtown,15,4.5,6,2,200
14746104,45909104,Entire home/apt,Chinatown,3,4.5,6,2,199
3032218,15444398,Entire home/apt,Hollywood Hills,30,5,4,2,200
17459883,63265875,Entire home/apt,Larchmont,0,0,4,2,200
13785942,4191042,Entire home/apt,Hollywood Hills,1,0,4,2,190
14930851,93886816,Entire home/apt,Inglewood,2,0,7,2,199
12073077,64694904,Entire home/apt,Monterey Park,0,0,4,2,200
5173986,6541819,Entire home/apt,Atwater Village,2,0,4,2,200
904438,4143909,Entire home/apt,Downtown,3,4.5,8,3,200
10712234,1800358,Entire home/apt,Silver Lake,5,5,4,2,195
14056226,68177511,Entire home/apt,San Gabriel,4,4.5,7,4,195
8570113,44226989,Entire home/apt,Pasadena,36,4.5,6,2,189
4553412,2637944,Entire home/apt,Mount Washington,4,5,5,1,199
9298008,45371995,Entire home/apt,Downtown,0,0,2,0,200
13078233,9351623,Entire home/apt,Mount Washington,0,0,4,3,195
15566684,100270111,Entire home/apt,Downtown,0,0,4,1,200
1860933,4066400,Entire home/apt,Echo Park,24,5,7,3,189
16257065,39492083,Entire home/apt,Rosemead,4,4,6,3,188
16601908,8763094,Entire home/apt,Downtown,0,0,7,2,185
17318644,116114072,Entire home/apt,Westlake,0,0,6,1,190
2158228,11013202,Entire home/apt,Mount Washington,7,4.5,10,3,199
1974381,4343987,Entire home/apt,Highland Park,5,5,8,5,189
4270149,123295,Entire home/apt,Eagle Rock,1,0,5,2,185
6914608,36238490,Entire home/apt,Atwater Village,10,5,4,1,185
11951164,652913,Entire home/apt,Highland Park,2,0,4,3,190
16314279,29181417,Entire home/apt,Koreatown,1,0,6,2,190
2565399,3608616,Entire home/apt,Silver Lake,27,5,4,2,195
17450001,532541,Entire home/apt,Echo Park,0,0,7,2,200
4669358,1836899,Entire home/apt,Silver Lake,4,4.5,4,2,200
869617,1805275,Entire home/apt,Downtown,20,5,4,1,200
14746103,45909104,Entire home/apt,Chinatown,3,4.5,6,2,199
16276399,242059,Entire home/apt,Pasadena,0,0,4,2,200
13924507,17683171,Entire home/apt,Hyde Park,0,0,5,3,189
16026947,29116791,Entire home/apt,South Pasadena,1,0,5,1,199
9045502,4282636,Entire home/apt,Downtown,36,5,2,0,199
9257541,5231482,Entire home/apt,Koreatown,3,5,3,1,185
6291064,30596637,Entire home/apt,Echo Park,8,5,5,2,199
3695300,18818812,Entire home/apt,Los Feliz,11,5,3,2,200
7400394,8976585,Entire home/apt,Westlake,25,4.5,2,1,199
14852103,27525701,Entire home/apt,Downtown,5,5,3,1,186
12957575,62165762,Entire home/apt,Downtown,42,5,6,2,200
17304194,15018209,Entire home/apt,East Hollywood,1,0,6,3,199
15984856,3344247,Entire home/apt,Echo Park,11,5,4,2,200
13222957,10510640,Entire home/apt,Silver Lake,5,5,9,3,199
17404707,1639026,Entire home/apt,Downtown,0,0,2,0,200
14933222,72567217,Entire home/apt,Echo Park,13,5,10,4,184
4106122,12272484,Entire home/apt,South Pasadena,1,0,2,2,200
16331921,36967758,Entire home/apt,Monterey Park,2,0,6,3,190
17480726,98993071,Entire home/apt,East Hollywood,0,0,4,1,184
10855187,46476490,Entire home/apt,Downtown,17,5,6,2,195
16489079,54121015,Entire home/apt,Monterey Park,5,5,4,2,199
13358824,75465600,Entire home/apt,Exposition Park,21,4.5,10,4,200
13225003,3503783,Entire home/apt,Montebello,14,4.5,12,4,200
9980086,22700347,Entire home/apt,Echo Park,41,5,6,3,181
13710363,932063,Entire home/apt,Glassell Park,3,5,4,2,200
9081524,47359832,Entire home/apt,Pasadena,0,0,4,3,200
1542244,8220081,Entire home/apt,Silver Lake,1,0,2,1,200
11021636,30550719,Entire home/apt,Echo Park,4,4.5,5,3,190
1786412,4901270,Entire home/apt,Mount Washington,5,5,4,2,190
13609556,20241872,Entire home/apt,Downtown,19,5,10,3,181
14320892,3035887,Entire home/apt,Silver Lake,22,5,6,3,200
5423725,2428948,Entire home/apt,Los Feliz,14,5,3,2,185
15822332,13685322,Entire home/apt,Westlake,13,4.5,6,2,199
14502657,34690028,Entire home/apt,Alhambra,7,5,6,3,188
7076649,7964926,Entire home/apt,Elysian Park,18,5,6,3,195
13316199,7262236,Entire home/apt,Westlake,0,0,4,2,190
9500180,48295428,Entire home/apt,Downtown,0,0,4,1,196
16426270,1452039,Entire home/apt,Mount Washington,0,0,4,1,200
16147000,23919610,Entire home/apt,San Gabriel,7,4.5,8,4,189
13912598,82532066,Entire home/apt,Downtown,33,4.5,6,2,199
15144894,705860,Entire home/apt,Echo Park,3,5,2,1,199
14375343,34541842,Entire home/apt,Downtown,25,4.5,6,2,199
16125678,14978530,Entire home/apt,Downtown,13,5,5,2,189
8637656,752508,Entire home/apt,Downtown,49,5,5,2,195
11107139,10551286,Entire home/apt,Silver Lake,26,5,5,3,189
7034354,22778982,Entire home/apt,Burbank,0,0,4,2,200
9637500,49821898,Entire home/apt,Sherman Oaks,5,3.5,8,3,195
14821542,90653335,Entire home/apt,North Hollywood,1,0,8,3,200
15625148,6727787,Entire home/apt,Van Nuys,0,0,7,4,200
7497086,39266457,Entire home/apt,Sherman Oaks,0,0,6,4,200
9652724,49821898,Entire home/apt,Sherman Oaks,6,4,10,3,195
11015489,649022,Entire home/apt,Studio City,4,4.5,5,2,200
10212839,47671729,Entire home/apt,North Hollywood,1,0,4,1,199
4746550,10084695,Entire home/apt,Toluca Lake,3,5,5,3,200
15708946,8864641,Entire home/apt,Burbank,0,0,6,0,190
15407094,6824743,Entire home/apt,Sherman Oaks,2,0,7,2,199
14220788,86396425,Entire home/apt,Studio City,1,0,5,2,199
15888877,88226808,Entire home/apt,North Hollywood,0,0,4,2,200
6748115,7124984,Entire home/apt,Sherman Oaks,2,0,5,3,200
17045100,99675557,Entire home/apt,Van Nuys,0,0,8,3,199
17526628,7583306,Entire home/apt,Burbank,0,0,6,3,200
14734030,21690964,Entire home/apt,North Hollywood,1,0,6,2,187
16101574,13390573,Entire home/apt,Studio City,0,0,5,3,195
12849696,7902103,Entire home/apt,North Hollywood,0,0,2,1,200
9697620,49821898,Entire home/apt,Sherman Oaks,15,4.5,15,4,195
3884405,839285,Entire home/apt,Studio City,11,4,6,3,185
13862860,81926007,Entire home/apt,North Hollywood,4,4.5,5,2,200
3741226,2096003,Entire home/apt,Sherman Oaks,1,0,4,2,183
5968423,10569844,Entire home/apt,Studio City,0,0,4,2,195
10020079,21550529,Entire home/apt,Sherman Oaks,14,4.5,5,2,190
3877009,20034438,Entire home/apt,Van Nuys,0,0,3,1,200
8580053,8965316,Entire home/apt,Sherman Oaks,0,0,4,1,200
12452124,4343062,Entire home/apt,Sherman Oaks,2,0,5,3,198
9412292,48802992,Entire home/apt,Glendale,24,5,6,1,200
16645573,110001334,Entire home/apt,Sherman Oaks,0,0,4,2,200
14492222,89449984,Entire home/apt,Sherman Oaks,1,0,5,2,185
14304198,15841250,Entire home/apt,Burbank,0,0,1,1,189
4279381,16672866,Entire home/apt,Studio City,8,5,7,2,195
12912653,50949809,Entire home/apt,Santa Clarita,0,0,8,3,190
17346308,697882,Entire home/apt,Reseda,0,0,6,3,200
14299089,87338927,Entire home/apt,Glendale,1,0,2,1,198
2111804,10767004,Entire home/apt,Sherman Oaks,9,5,6,2,198
2943009,14511819,Entire home/apt,Sherman Oaks,3,5,5,3,195
11357222,16672866,Entire home/apt,Studio City,7,5,6,2,195
8826797,9482698,Entire home/apt,Valley Village,4,5,6,2,185
6800916,6349140,Entire home/apt,Valley Village,4,5,7,3,181
4900970,15422295,Entire home/apt,Sherman Oaks,0,0,2,2,190
7956484,35835782,Entire home/apt,North Hollywood,2,0,6,2,189
15773903,87621513,Entire home/apt,Encino,7,4.5,5,3,190
8780920,32122829,Entire home/apt,Mission Hills,13,4,8,3,199
14727460,65000336,Entire home/apt,North Hollywood,20,4,9,4,185
13249560,18256764,Entire home/apt,Burbank,15,5,4,2,199
15327904,16114853,Entire home/apt,Studio City,15,5,6,3,195
13479149,28191955,Entire home/apt,Studio City,8,5,8,3,195
15910043,95340198,Entire home/apt,Sherman Oaks,12,5,5,2,189
15289424,97331626,Entire home/apt,Lake Balboa,16,5,7,3,195
9752686,48766889,Entire home/apt,Pasadena,27,5,2,1,185
5379651,196851,Entire home/apt,Downtown,48,5,4,1,189
10973780,32788153,Entire home/apt,El Sereno,13,4.5,8,3,190
10927168,32718754,Entire home/apt,Hollywood,17,4.5,6,3,185
14591807,4981837,Entire home/apt,Mid-Wilshire,4,5,4,2,200
17559592,5243861,Entire home/apt,North Hollywood,0,0,6,2,185
6000714,5165472,Entire home/apt,Los Feliz,23,5,4,2,200
6188070,28752418,Entire home/apt,Glassell Park,2,0,2,3,195
10884760,56399352,Entire home/apt,Koreatown,22,5,5,2,189
14126074,85188445,Entire home/apt,Sherman Oaks,8,5,7,2,199
9863859,4427036,Entire home/apt,El Sereno,1,0,4,3,187
14108697,10578299,Entire home/apt,Downtown,19,5,6,2,200
10058133,51615679,Entire home/apt,Westlake,53,4.5,8,3,199
8569085,32728381,Entire home/apt,South Pasadena,0,0,3,1,199
11479812,60414489,Entire home/apt,Hollywood Hills,48,4.5,3,1,185
6004147,2697699,Entire home/apt,Mid-Wilshire,32,4.5,8,2,190
15380637,7479538,Entire home/apt,Fairfax,21,4,2,0,200
15974707,100592184,Entire home/apt,Glendale,1,0,6,2,199
14155520,38031883,Entire home/apt,Chinatown,35,4.5,6,2,199
7827222,40643788,Entire home/apt,Hollywood,0,0,2,0,199
12408302,6227762,Entire home/apt,Downtown,29,4.5,3,1,199
10710954,31871797,Entire home/apt,West Hollywood,21,3.5,7,2,199
3405660,9762413,Entire home/apt,Hollywood,190,4.5,5,2,199
4624841,2697699,Entire home/apt,Mid-Wilshire,67,4.5,8,2,190
13298008,75077006,Entire home/apt,Fairfax,25,5,4,2,195
12495553,6562223,Entire home/apt,Westlake,16,5,4,1,185
8672915,13685322,Entire home/apt,Downtown,110,4.5,6,2,199
13497881,64708406,Entire home/apt,Mid-Wilshire,55,4.5,9,2,190
5805844,13003127,Entire home/apt,Hollywood Hills,79,5,2,1,185
5153624,3287951,Entire home/apt,Silver Lake,15,5,3,2,199
14339824,9122177,Entire home/apt,Highland Park,11,5,7,3,190
8162306,42540019,Entire home/apt,Hollywood Hills,71,4.5,6,2,199
9048777,374403,Entire home/apt,Pasadena,2,0,4,2,199
17098274,15965996,Entire home/apt,Echo Park,2,0,8,2,187
9241825,1492783,Entire home/apt,Koreatown,93,4.5,6,2,190
12737527,14442777,Entire home/apt,West Hollywood,10,4.5,3,1,189
7558748,39621872,Entire home/apt,West Hollywood,96,5,6,2,199
5627243,8640937,Entire home/apt,West Hollywood,65,4.5,5,2,200
13438102,50307130,Entire home/apt,Downtown,28,5,4,1,200
11624659,146138,Entire home/apt,Pasadena,0,0,2,0,195
17372523,74012217,Entire home/apt,Atwater Village,0,0,8,2,199
16051244,104316115,Entire home/apt,Downtown,6,4.5,5,1,199
5352840,8665176,Entire home/apt,Pasadena,15,5,2,1,185
11678313,13545655,Entire home/apt,Hollywood,0,0,1,1,200
17211543,98935267,Entire home/apt,East Hollywood,1,0,5,2,190
13687995,22032354,Entire home/apt,Fairfax,7,5,6,2,185
3722031,1636083,Entire home/apt,Echo Park,34,5,4,2,185
10059825,6569594,Entire home/apt,Echo Park,43,5,5,2,185
16122510,193390,Entire home/apt,Hollywood Hills,15,5,5,2,199
9349761,47906321,Entire home/apt,Echo Park,48,5,6,3,200
15241956,20528612,Entire home/apt,Beverly Grove,0,0,3,1,185
1214032,6627058,Entire home/apt,West Hollywood,0,0,4,2,185
5870855,16862571,Entire home/apt,Beverly Grove,31,4.5,4,1,200
6880588,16862571,Entire home/apt,Beverly Grove,3,4.5,4,1,200
1786871,9384528,Entire home/apt,West Hollywood,1,0,4,2,200
8131447,37906422,Entire home/apt,West Hollywood,3,4.5,6,2,186
15788402,2697699,Entire home/apt,Mid-Wilshire,1,0,8,2,200
8831071,45176381,Entire home/apt,Beverly Grove,0,0,4,1,195
5499922,19056082,Entire home/apt,Beverly Grove,0,0,4,2,200
7068824,33164991,Entire home/apt,Mid-Wilshire,34,5,8,2,199
10826370,4222034,Entire home/apt,West Hollywood,3,5,4,1,199
4778483,11940281,Entire home/apt,Mid-Wilshire,6,5,5,2,199
12790727,49462076,Entire home/apt,Mid-Wilshire,0,0,4,2,199
8735671,1604393,Entire home/apt,West Hollywood,0,0,4,2,200
10839510,16572765,Entire home/apt,Mid-Wilshire,10,4.5,5,2,198
6337168,436853,Entire home/apt,Beverly Hills,1,0,2,1,200
16367062,106317492,Entire home/apt,West Hollywood,0,0,4,2,200
2825914,8065551,Entire home/apt,Beverly Hills,0,0,2,1,185
17124910,27447027,Entire home/apt,Beverly Hills,0,0,6,1,187
16530120,49765,Entire home/apt,Beverly Grove,0,0,4,2,185
6888674,2339807,Entire home/apt,Beverly Grove,0,0,4,2,195
14522142,12587211,Entire home/apt,Hollywood Hills West,0,0,6,2,200
3768507,12666303,Entire home/apt,West Hollywood,99,5,4,1,199
3628749,18281731,Entire home/apt,Beverly Grove,9,5,4,1,195
2643943,4035446,Entire home/apt,Beverly Hills,11,5,2,1,195
16323575,14140351,Entire home/apt,Hollywood,2,0,16,3,189
5233385,99430,Entire home/apt,Beverly Grove,3,5,4,2,190
17545869,23640232,Entire home/apt,Mid-Wilshire,0,0,4,1,190
16666475,49430859,Entire home/apt,Mid-Wilshire,7,5,10,2,199
15498439,1879662,Entire home/apt,West Hollywood,0,0,2,1,200
6171484,9430907,Entire home/apt,West Hollywood,5,4.5,2,1,197
3917705,20295508,Entire home/apt,Beverly Grove,58,4.5,2,1,199
2529628,12953845,Entire home/apt,West Hollywood,32,5,2,1,185
12040635,1526671,Entire home/apt,Beverly Grove,8,4.5,2,1,199
1872896,4717356,Entire home/apt,Beverly Hills,9,5,3,1,200
16942000,104175723,Entire home/apt,Beverly Hills,2,0,5,2,199
6834210,16114853,Entire home/apt,Beverly Grove,73,5,5,2,185
17267237,12880886,Entire home/apt,Beverly Grove,4,5,9,2,199
14200668,86151999,Entire home/apt,Fairfax,2,0,4,2,200
4351875,16963202,Entire home/apt,Mid-Wilshire,8,4.5,8,3,200
1526602,3780007,Entire home/apt,Los Feliz,4,5,6,2,200
4803920,842467,Entire home/apt,Los Feliz,1,0,5,3,200
15548151,2697699,Entire home/apt,Mid-Wilshire,6,4,5,2,200
9345004,8203386,Entire home/apt,Fairfax,4,5,6,2,199
1368771,6129948,Entire home/apt,Hollywood,13,5,6,2,195
9509109,2774628,Entire home/apt,Hollywood,12,4.5,4,2,199
5163155,2697699,Entire home/apt,Mid-Wilshire,47,4.5,8,2,200
17044370,61963217,Entire home/apt,Hollywood,0,0,6,2,199
6077653,16644446,Entire home/apt,Hollywood,1,0,4,1,199
15676674,16304640,Entire home/apt,Fairfax,0,0,2,1,199
11641869,59183395,Entire home/apt,Fairfax,0,0,4,1,200
5309444,27503361,Entire home/apt,Mid-Wilshire,31,4.5,5,2,200
4833867,2962288,Entire home/apt,Hollywood Hills,0,0,4,1,199
11554523,3075694,Entire home/apt,Hollywood Hills,0,0,3,2,195
6053918,31416462,Entire home/apt,Hollywood,0,0,3,1,185
11319373,4754442,Entire home/apt,Mid-Wilshire,53,4,7,2,200
7382491,110644,Entire home/apt,Hollywood,10,4.5,4,2,200
16084723,17346879,Entire home/apt,Mid-Wilshire,2,0,5,2,185
11498874,2697699,Entire home/apt,Mid-Wilshire,18,4.5,5,2,200
11421259,16293810,Entire home/apt,Hollywood Hills,0,0,6,2,185
548750,2697699,Entire home/apt,Mid-Wilshire,100,4.5,8,2,190
6364882,33164991,Entire home/apt,Hollywood,12,4.5,2,1,199
12815140,27813182,Entire home/apt,Hollywood,9,4.5,7,2,195
6528748,1364547,Entire home/apt,Hollywood Hills,5,4.5,4,2,200
14552536,9305694,Entire home/apt,Hollywood Hills,0,0,4,2,199
6462593,33750696,Entire home/apt,Studio City,1,0,3,1,189
1229132,1710696,Entire home/apt,Valley Village,7,5,8,3,184
6649315,12888018,Entire home/apt,North Hollywood,0,0,6,2,199
10075450,11481870,Entire home/apt,Hollywood Hills,0,0,4,2,186
14994891,50229,Entire home/apt,Hollywood,0,0,6,3,195
4795356,24711343,Entire home/apt,Hollywood,4,4,2,1,198
14840948,52325010,Entire home/apt,Beverly Grove,1,0,3,1,199
15859131,33449611,Entire home/apt,West Hollywood,4,4.5,5,2,199
13173057,73624792,Entire home/apt,West Hollywood,2,0,4,2,199
4680055,4361175,Entire home/apt,West Hollywood,2,0,2,1,195
11590808,14068852,Entire home/apt,Hollywood Hills,12,5,4,1,200
5874592,30506234,Entire home/apt,Hollywood,0,0,2,1,195
7068347,12895801,Entire home/apt,West Hollywood,1,0,4,2,199
15589112,16644446,Entire home/apt,Hollywood,4,5,5,2,199
4107197,8006699,Entire home/apt,Hollywood,9,4.5,4,1,200
12258928,52596950,Entire home/apt,Hollywood,0,0,2,1,199
11480280,60420828,Entire home/apt,Hollywood Hills West,25,5,4,1,199
9714277,9708153,Entire home/apt,Fairfax,3,4.5,4,2,190
